"origin","origin_lon","origin_lat","dest","dest_lon","dest_lat","distance"
51,-76.12,36.81,29,-94.56,39.03,1017.24245777879
51,-76.12,36.81,30,-108.52,45.79,1781.66085779622
51,-76.12,36.81,31,-96.02,41.26,1110.93308003977
51,-76.12,36.81,32,-115.19,36.17,2160.36819990546
51,-76.12,36.81,33,-71.45,42.99,493.130799242613
51,-76.12,36.81,34,-74.18,40.74,290.601688737333
51,-76.12,36.81,35,-106.66,35.1,1708.77510755432
51,-76.12,36.81,36,-73.98,40.67,290.247738710018
51,-76.12,36.81,37,-80.84,35.21,286.450797298504
51,-76.12,36.81,38,-96.81,46.89,1268.16464659973
51,-76.12,36.81,39,-82.99,39.96,431.450019796618
51,-76.12,36.81,40,-97.5,35.52,1196.12672950159
51,-76.12,36.81,41,-122.67,45.52,2464.19472101995
51,-76.12,36.81,42,-75.15,39.96,223.556266656981
51,-76.12,36.81,44,-71.41,41.82,427.808028209952
51,-76.12,36.81,45,-79.94,32.79,352.019900698603
51,-76.12,36.81,46,-96.73,43.54,1181.42962040108
51,-76.12,36.81,47,-86.77,36.15,594.464193977447
51,-76.12,36.81,48,-95.39,29.73,1214.65164169189
51,-76.12,36.81,49,-111.89,40.77,1936.71463179734
51,-76.12,36.81,50,-73.21,44.47,550.135114041557
51,-76.12,36.81,51,-76.12,36.81,0
51,-76.12,36.81,53,-122.33,47.6,2445.15680287042
51,-76.12,36.81,54,-81.63,38.35,320.465881475821
51,-76.12,36.81,55,-87.91,43.04,758.419722541658
51,-76.12,36.81,56,-104.82,41.13,1566.52346612207
53,-122.33,47.6,1,-86.81,33.52,2081.66835224925
53,-122.33,47.6,2,-149.9,61.22,1438.39221517614
53,-122.33,47.6,4,-112.07,33.45,1113.56169326351
53,-122.33,47.6,5,-92.29,34.75,1783.52842403473
53,-122.33,47.6,6,-118.24,34.05,958.900978564791
53,-122.33,47.6,8,-104.99,39.74,1020.96267648039
53,-122.33,47.6,9,-73.19,41.18,2430.97446405185
53,-122.33,47.6,10,-75.55,39.74,2368.3199040043
53,-122.33,47.6,11,-77.03,38.89,2328.12525157021
53,-122.33,47.6,12,-81.66,30.33,2454.85800834376
53,-122.33,47.6,13,-84.39,33.75,2181.91393030259
53,-122.33,47.6,15,-157.86,21.3,2680.0067221855
53,-122.33,47.6,16,-116.2,43.62,404.528745822853
53,-122.33,47.6,17,-87.63,41.88,1737.26465230323
53,-122.33,47.6,18,-86.15,39.77,1872.41503699374
53,-122.33,47.6,19,-93.61,41.58,1467.23217892968
53,-122.33,47.6,20,-97.33,37.69,1436.862645474
53,-122.33,47.6,21,-85.65,38.21,1949.64361156216
53,-122.33,47.6,22,-90.03,29.98,2101.1604217427
53,-122.33,47.6,23,-70.3,43.68,2487.44547383264
53,-122.33,47.6,24,-76.62,39.31,2332.90361752219
53,-122.33,47.6,25,-71.08,42.33,2492.23757243809
53,-122.33,47.6,26,-83.08,42.36,1935.88055372345
53,-122.33,47.6,27,-93.27,44.98,1394.82400101008
53,-122.33,47.6,28,-90.2,32.31,1984.2735166151
53,-122.33,47.6,29,-94.56,39.03,1509.26356947084
53,-122.33,47.6,30,-108.52,45.79,667.207064881596
53,-122.33,47.6,31,-96.02,41.26,1365.54225053429
53,-122.33,47.6,32,-115.19,36.17,869.642852262716
53,-122.33,47.6,33,-71.45,42.99,2455.3352759062
53,-122.33,47.6,34,-74.18,40.74,2399.19686934429
53,-122.33,47.6,35,-106.66,35.1,1182.17183355079
53,-122.33,47.6,36,-73.98,40.67,2410.73839462705
53,-122.33,47.6,37,-80.84,35.21,2286.25041069063
53,-122.33,47.6,38,-96.81,46.89,1196.1046222
53,-122.33,47.6,39,-82.99,39.96,2013.71153766797
53,-122.33,47.6,40,-97.5,35.52,1522.92673827336
53,-122.33,47.6,41,-122.67,45.52,144.581834909042
53,-122.33,47.6,42,-75.15,39.96,2379.62312502686
53,-122.33,47.6,44,-71.41,41.82,2492.90133126576
53,-122.33,47.6,45,-79.94,32.79,2426.55015209308
53,-122.33,47.6,46,-96.73,43.54,1266.75917882217
53,-122.33,47.6,47,-86.77,36.15,1975.28465616401
53,-122.33,47.6,48,-95.39,29.73,1891.02249693458
53,-122.33,47.6,49,-111.89,40.77,699.878858603173
53,-122.33,47.6,50,-73.21,44.47,2332.95505754204
53,-122.33,47.6,51,-76.12,36.81,2445.15680287042
53,-122.33,47.6,53,-122.33,47.6,0
53,-122.33,47.6,54,-81.63,38.35,2132.02723625654
53,-122.33,47.6,55,-87.91,43.04,1691.73606861668
53,-122.33,47.6,56,-104.82,41.13,972.519313089795
54,-81.63,38.35,1,-86.81,33.52,441.709034098907
54,-81.63,38.35,2,-149.9,61.22,3246.28298140874
54,-81.63,38.35,4,-112.07,33.45,1732.43780583656
54,-81.63,38.35,5,-92.29,34.75,642.388958350293
54,-81.63,38.35,6,-118.24,34.05,2053.6877097378
54,-81.63,38.35,8,-104.99,39.74,1256.69097486063
54,-81.63,38.35,9,-73.19,41.18,489.669746720313
54,-81.63,38.35,10,-75.55,39.74,340.746085837387
54,-81.63,38.35,11,-77.03,38.89,251.666774448483
54,-81.63,38.35,12,-81.66,30.33,552.806974986403
54,-81.63,38.35,13,-84.39,33.75,352.752682510503
54,-81.63,38.35,15,-157.86,21.3,4599.69306626942
54,-81.63,38.35,16,-116.2,43.62,1830.07764793018
54,-81.63,38.35,17,-87.63,41.88,400.246511743534
54,-81.63,38.35,18,-86.15,39.77,262.046364991405
54,-81.63,38.35,19,-93.61,41.58,673.211009991654
54,-81.63,38.35,20,-97.33,37.69,856.79473028087
54,-81.63,38.35,21,-85.65,38.21,218.756821085523
54,-81.63,38.35,22,-90.03,29.98,750.55645351616
54,-81.63,38.35,23,-70.3,43.68,696.163944131467
54,-81.63,38.35,24,-76.62,39.31,278.269157172384
54,-81.63,38.35,25,-71.08,42.33,620.409972340448
54,-81.63,38.35,26,-83.08,42.36,287.060002316696
54,-81.63,38.35,27,-93.27,44.98,755.177274228759
54,-81.63,38.35,28,-90.2,32.31,638.048591863183
54,-81.63,38.35,29,-94.56,39.03,699.991813203711
54,-81.63,38.35,30,-108.52,45.79,1466.51592429368
54,-81.63,38.35,31,-96.02,41.26,790.554719340298
54,-81.63,38.35,32,-115.19,36.17,1845.77287404863
54,-81.63,38.35,33,-71.45,42.99,622.692625065109
54,-81.63,38.35,34,-74.18,40.74,430.539337372184
54,-81.63,38.35,35,-106.66,35.1,1402.88040152935
54,-81.63,38.35,36,-73.98,40.67,438.826042367333
54,-81.63,38.35,37,-80.84,35.21,220.90794876051
54,-81.63,38.35,38,-96.81,46.89,969.938868164868
54,-81.63,38.35,39,-82.99,39.96,132.926897193317
54,-81.63,38.35,40,-97.5,35.52,898.689067693552
54,-81.63,38.35,41,-122.67,45.52,2147.23680501344
54,-81.63,38.35,42,-75.15,39.96,365.225943550198
54,-81.63,38.35,44,-71.41,41.82,591.658181294344
54,-81.63,38.35,45,-79.94,32.79,394.937667090703
54,-81.63,38.35,46,-96.73,43.54,865.751142487853
54,-81.63,38.35,47,-86.77,36.15,321.343122462823
54,-81.63,38.35,48,-95.39,29.73,986.209930039139
54,-81.63,38.35,49,-111.89,40.77,1616.43392308407
54,-81.63,38.35,50,-73.21,44.47,607.438164957918
54,-81.63,38.35,51,-76.12,36.81,320.465881475821
54,-81.63,38.35,53,-122.33,47.6,2132.02723625654
54,-81.63,38.35,54,-81.63,38.35,0
54,-81.63,38.35,55,-87.91,43.04,461.811832098704
54,-81.63,38.35,56,-104.82,41.13,1246.14256569385
55,-87.91,43.04,1,-86.81,33.52,659.329452339009
55,-87.91,43.04,2,-149.9,61.22,2787.03232410908
55,-87.91,43.04,4,-112.07,33.45,1463.92772704367
55,-87.91,43.04,5,-92.29,34.75,618.436396782207
55,-87.91,43.04,6,-118.24,34.05,1744.4074042011
55,-87.91,43.04,8,-104.99,39.74,914.597547841401
55,-87.91,43.04,9,-73.19,41.18,766.271493460291
55,-87.91,43.04,10,-75.55,39.74,680.728347267272
55,-87.91,43.04,11,-77.03,38.89,636.396296982645
55,-87.91,43.04,12,-81.66,30.33,941.93193201769
55,-87.91,43.04,13,-84.39,33.75,668.483451053743
55,-87.91,43.04,15,-157.86,21.3,4236.35525984975
55,-87.91,43.04,16,-116.2,43.62,1419.32484683041
55,-87.91,43.04,17,-87.63,41.88,81.3356720728822
55,-87.91,43.04,18,-86.15,39.77,243.47280501394
55,-87.91,43.04,19,-93.61,41.58,308.834600042158
55,-87.91,43.04,20,-97.33,37.69,618.574570059797
55,-87.91,43.04,21,-85.65,38.21,353.783903170566
55,-87.91,43.04,22,-90.03,29.98,908.143067858872
55,-87.91,43.04,23,-70.3,43.68,886.454363504638
55,-87.91,43.04,24,-76.62,39.31,641.789435975178
55,-87.91,43.04,25,-71.08,42.33,857.032825984231
55,-87.91,43.04,26,-83.08,42.36,250.311416424488
55,-87.91,43.04,27,-93.27,44.98,298.704100379188
55,-87.91,43.04,28,-90.2,32.31,750.498030545788
55,-87.91,43.04,29,-94.56,39.03,443.946165385546
55,-87.91,43.04,30,-108.52,45.79,1034.45630931553
55,-87.91,43.04,31,-96.02,41.26,434.06370155588
55,-87.91,43.04,32,-115.19,36.17,1523.09601199768
55,-87.91,43.04,33,-71.45,42.99,832.446795746428
55,-87.91,43.04,34,-74.18,40.74,724.728893268293
55,-87.91,43.04,35,-106.66,35.1,1143.73001375535
55,-87.91,43.04,36,-73.98,40.67,736.192370741816
55,-87.91,43.04,37,-80.84,35.21,659.789217300623
55,-87.91,43.04,38,-96.81,46.89,510.454214121009
55,-87.91,43.04,39,-82.99,39.96,332.065614519982
55,-87.91,43.04,40,-97.5,35.52,729.446881200714
55,-87.91,43.04,41,-122.67,45.52,1719.11622755112
55,-87.91,43.04,42,-75.15,39.96,694.473968182787
55,-87.91,43.04,44,-71.41,41.82,846.505252208962
55,-87.91,43.04,45,-79.94,32.79,829.369486274244
55,-87.91,43.04,46,-96.73,43.54,445.903417364073
55,-87.91,43.04,47,-86.77,36.15,479.198789783457
55,-87.91,43.04,48,-95.39,29.73,1006.98813001548
55,-87.91,43.04,49,-111.89,40.77,1241.93370763531
55,-87.91,43.04,50,-73.21,44.47,741.188688182362
55,-87.91,43.04,51,-76.12,36.81,758.419722541658
55,-87.91,43.04,53,-122.33,47.6,1691.73606861667
55,-87.91,43.04,54,-81.63,38.35,461.811832098705
55,-87.91,43.04,55,-87.91,43.04,0
55,-87.91,43.04,56,-104.82,41.13,877.778107440991
56,-104.82,41.13,1,-86.81,33.52,1119.03586429123
56,-104.82,41.13,2,-149.9,61.22,2329.01245545752
56,-104.82,41.13,4,-112.07,33.45,662.829728555403
56,-104.82,41.13,5,-92.29,34.75,812.373253835534
56,-104.82,41.13,6,-118.24,34.05,882.022095520083
56,-104.82,41.13,8,-104.99,39.74,96.3263407529541
56,-104.82,41.13,9,-73.19,41.18,1640.49769991242
56,-104.82,41.13,10,-75.55,39.74,1538.91675867143
56,-104.82,41.13,11,-77.03,38.89,1476.12657076929
56,-104.82,41.13,12,-81.66,30.33,1492.88036668065
56,-104.82,41.13,13,-84.39,33.75,1229.35455869688
56,-104.82,41.13,15,-157.86,21.3,3364.27890189938
56,-104.82,41.13,16,-116.2,43.62,606.659655829356
56,-104.82,41.13,17,-87.63,41.88,891.791272773706
56,-104.82,41.13,18,-86.15,39.77,986.676293600959
56,-104.82,41.13,19,-93.61,41.58,583.309497869069
56,-104.82,41.13,20,-97.33,37.69,465.55651069372
56,-104.82,41.13,21,-85.65,38.21,1039.47696383355
56,-104.82,41.13,22,-90.03,29.98,1130.62993002391
56,-104.82,41.13,23,-70.3,43.68,1761.74919487319
56,-104.82,41.13,24,-76.62,39.31,1490.257698101
56,-104.82,41.13,25,-71.08,42.33,1734.80066760133
56,-104.82,41.13,26,-83.08,42.36,1123.78318756426
56,-104.82,41.13,27,-93.27,44.98,641.467910374817
56,-104.82,41.13,28,-90.2,32.31,1011.8226610281
56,-104.82,41.13,29,-94.56,39.03,562.361230597126
56,-104.82,41.13,30,-108.52,45.79,371.534219175707
56,-104.82,41.13,31,-96.02,41.26,458.589846732505
56,-104.82,41.13,32,-115.19,36.17,656.339725103174
56,-104.82,41.13,33,-71.45,42.99,1709.80174616393
56,-104.82,41.13,34,-74.18,40.74,1595.2987001134
56,-104.82,41.13,35,-106.66,35.1,427.781993514288
56,-104.82,41.13,36,-73.98,40.67,1606.54038017576
56,-104.82,41.13,37,-80.84,35.21,1362.97311430594
56,-104.82,41.13,38,-96.81,46.89,562.870269539452
56,-104.82,41.13,39,-82.99,39.96,1148.88288978335
56,-104.82,41.13,40,-97.5,35.52,554.498640451828
56,-104.82,41.13,41,-122.67,45.52,946.90431747716
56,-104.82,41.13,42,-75.15,39.96,1556.27024688959
56,-104.82,41.13,44,-71.41,41.82,1723.70606940218
56,-104.82,41.13,45,-79.94,32.79,1485.40713206269
56,-104.82,41.13,46,-96.73,43.54,446.193236505079
56,-104.82,41.13,47,-86.77,36.15,1032.79962409323
56,-104.82,41.13,48,-95.39,29.73,947.748851701644
56,-104.82,41.13,49,-111.89,40.77,370.623585453044
56,-104.82,41.13,50,-73.21,44.47,1612.97275926069
56,-104.82,41.13,51,-76.12,36.81,1566.52346612207
56,-104.82,41.13,53,-122.33,47.6,972.519313089795
56,-104.82,41.13,54,-81.63,38.35,1246.14256569385
56,-104.82,41.13,55,-87.91,43.04,877.778107440991
56,-104.82,41.13,56,-104.82,41.13,0
