12 000 34 000 NJ NEW JERSEY                            6805      11737      278054
12 000 01 000 AL ALABAMA                               6115      12189      234780
12 000 17 000 IL ILLINOIS                              6040      10016      263514
12 000 26 000 MI MICHIGAN                              5799      10193      207012
12 000 25 000 MA MASSACHUSETTS                         5729       9504      212935
12 000 45 000 SC SOUTH CAROLINA                        5322      10078      223707
12 000 24 000 MD MARYLAND                              4622       8254      219429
12 000 08 000 CO COLORADO                              4310       7600      189190
12 000 18 000 IN INDIANA                               3883       7116      143210
12 000 53 000 WA WASHINGTON                            3505       6414      147866
12 000 22 000 LA LOUISIANA                             2987       5607      110405
12 000 09 000 CT CONNECTICUT                           2943       5169      120892
12 000 04 000 AZ ARIZONA                               2941       5215      135519
12 000 21 000 KY KENTUCKY                              2901       5490      105219
12 000 29 000 MO MISSOURI                              2615       4662      104657
12 000 32 000 NV NEVADA                                2271       3632       87115
12 000 28 000 MS MISSISSIPPI                           2143       4217       77259
12 000 55 000 WI WISCONSIN                             2085       3720       86185
12 000 27 000 MN MINNESOTA                             1669       2903       75454
12 000 40 000 OK OKLAHOMA                              1664       3357       58979
12 000 54 000 WV WEST VIRGINIA                         1376       2300       42626
12 000 05 000 AR ARKANSAS                              1347       2621       47003
12 000 33 000 NH NEW HAMPSHIRE                         1326       2168       54106
12 000 15 000 HI HAWAII                                1288       2350       47884
12 000 23 000 ME MAINE                                 1286       2136       53829
12 000 41 000 OR OREGON                                1219       1999       44187
12 000 20 000 KS KANSAS                                1167       2369       44915
12 000 44 000 RI RHODE ISLAND                          1048       1801       35333
12 000 35 000 NM NEW MEXICO                            1045       1931       40576
12 000 02 000 AK ALASKA                                1023       1705       35311
12 000 19 000 IA IOWA                                   939       1633       35239
